text,label
"Milia Fallyna Jenius (ミリア・ファリーナ・ジーナス Miria Farīna Jīnasu) is a fictional character in the Macross Japanese animated science fiction series, voiced by Eri Takeda. In the 2006 English adaptation by ADV Films she is voiced by Luci Christian.",ComicsCharacter
The American Elm cultivar Ulmus americana 'Minneapolis Park' was a selection made by the Minneapolis Park Department as being particularly suited to boulevard planting.,Plant
"Hitomi Hayasaka (早坂ひとみ Hayasaka Hitomi) is a Japanese actress, business entrepreneur and former adult video (AV) performer.",Actor
Franceska Toro (born 1993 in Toa Baja) is a Puerto Rican beauty pageant titleholder who was crowned Miss Earth Puerto Rico 2014 and represented Puerto Rico at Miss Earth 2014.,Person
"Herzl is a 1976 play written by Dore Schary and Amos Elon based on the biography written by Elon. The show opened at the Palace Theatre, Broadway on November 30, 1976 and closed on December 5, 1976 after 8 performances.",WrittenWork
"Beddomeia phasianella is a species of very small freshwater snail that has a gill and an operculum, an aquatic operculate gastropod mollusk in the family Hydrobiidae. This species is endemic to Australia.",Animal
"Erina Kamiya (神谷 衣理那 Kamiya Erina, born 1 May 1992) is a Japanese speed skater who specializes in sprint distances.",WinterSportPlayer
"George Smith Cook (February 23, 1819 – November 27, 1902) was a prominent early American photographer.",Artist
"Government Medical College, Azamgarh(Hindi: राजकीय मेडिकल कालेज, आजमगढ़) or Government Medical College & Super Facility Hospital, Azamgarh is a state medical college located in Chakrapanpur of Azamgarh, Uttar Pradesh. It is affiliated to King George's Medical University, Lucknow. The college has guidance and mentorship of King George's Medical University (KGMU), Lucknow and BRD Medical College, Gorakhpur.",EducationalInstitution
"Rebeka Kim (Hangul: 김레베카, born January 27, 1998) is a South Korean ice dancer. With partner Kirill Minov, she is the 2016 South Korean national champion and placed sixth at the 2014 World Junior Championships. Earlier in her career, Kim competed in single skating. She is the 2009 and 2010 Nestle Nesquik Cup novice champion.",WinterSportPlayer
"The Pennsylvania Manual is a biennial guide to the Government of Pennsylvania produced by the Pennsylvania Department of General Services. The Pennsylvania Manual has been published by the Pennsylvania Government for over 200 years. In 2013, the 121st volume was printed.",PeriodicalLiterature
"Marcin Jagoda (born December 28, 1980 in Tarzana, California) is a male beach volleyball player from the United States who participated at the NORCECA Circuit 2009 at Manzanillo playing with Seth Burnham. They finished in the 9th position. Currently, Marcin works as a personal trainer and fitness specialist, producing exercise oriented volleyball videos on the website Volleyball 1on1",VolleyballPlayer
"The 2016–17 UMKC Kangaroos men's basketball team represents the University of Missouri–Kansas City during the 2016–17 NCAA Division I men's basketball season. The Kangaroos, led by fourth year head coach Kareem Richardson, play their home games at the Municipal Auditorium and are members of the Western Athletic Conference.",SportsTeamSeason
"Diversion Books is an eBook publisher co-founded in 2010 by Scott Waxman and Charles Stuart Platkin that specializes in original eBooks from authors, media content companies, and bloggers in the categories of commercial fiction and general interest non-fiction, as well as reissuing backlist titles in eBook format. It is based in New York City.",Company
"The Duisburg–Hochfeld railway bridge (German: Duisburg-Hochfelder Eisenbahnbrücke) spans the Rhine in the German city of Duisburg on the Duisburg-Ruhrort–Mönchengladbach line. The first bridge was built by the Rhenish Railway Company and put into operation at the end of 1873. It was replaced by a new bridge in 1927, which was badly damaged during the Second World War, but rebuilt and is still serves rail traffic between the Ruhr region and Aachen.",RouteOfTransportation
"The Iberian rock lizard (Iberolacerta monticola or Lacerta monticola) is a species of lizard in the Lacertidae family. It is found in Portugal and Spain. Its natural habitats are mountain forests, shrubland, rivers and rocky areas. It is threatened by habitat loss.",Animal
"\""Your Touch\"" is a song by American singer-songwriter and beatboxer Blake Lewis. The song was released in the United States as a digital download on February 26, 2013 as the lead single from his third studio album Portrait of a Chameleon (2013). It peaked at number 38 on the UK Singles Chart. The song premiered on February 26, 2013 in a commercial for Internet Explorer 10.",MusicalWork
"The Rotes Kliff lighthouse on the island of Sylt, Germany, served as a sector light from 1913 to 1975. It is located on a cliffside north of the village of Kampen.",Tower
The 1956 BC Lions finished the season in fourth place in the W.I.F.U with a 6–10 record and failed to make the playoffs. The Lions earned their first win over the Edmonton Eskimos on September 24th as the club continued to make improvements. Fullback By Bailey scored the first kickoff return touchdown in Lions history against Winnipeg on September 17th.,FootballLeagueSeason
"The Copa del Rey 1926 (known at that time as King Alfonso XIII's Cup) was the 26th edition of the Copa del Rey. The competition started on February 28, 1926 and concluded on May 16, 1926 with the final, held at the Mestalla in Valencia, in which FC Barcelona lifted the trophy for the seventh time with a 3–2 victory over Athletic Madrid.",Tournament
"Ramón Freire Serrano (November 29, 1787 – December 9, 1851) was a Chilean political figure. He was head of state on several occasions, and enjoyed a numerous following until the War of the Confederation. Ramón Freire was one of the principal leaders of the liberal Piopiolo movement and has been praised by historian Gabriel Salazar as the most democratic leader of the early republican period in Chile.",Person
"The Sydney Stars was an Australian rugby union football team that competed in the National Rugby Championship (NRC) in 2014 and 2015. The Stars team was formed as a joint venture between the Sydney University and Balmain rugby clubs, and was one of four New South Wales teams in the competition.",SportsTeam
"Takyeh (Persian: تكيه‎‎, also Romanized as Tekyeh; also known as Teykeh) is a village in Babuyi Rural District, Basht District, Basht County, Kohgiluyeh and Boyer-Ahmad Province, Iran. At the 2006 census, its population was 65, in 15 families.",Settlement
"IEEE Transactions on Magnetics is a monthly peer-reviewed scientific journal that covers the basic physics of magnetism, magnetic materials, applied magnetics, magnetic devices, and magnetic data storage. The editor-in-chief is Pavel Kabos (National Institute of Standards and Technology).",PeriodicalLiterature
"Tona-Gura! (となグラ!) is the title of a fictional Japanese comedy/romance story created by Hidetaka Kakei centering on four childhood friends and the romantic relationship between two of them. The name of the series is an abbreviation of となり暮らし、 グラフティ (Living next door, graffiti) Tona-Gura! originally began as a manga series and was released on December 13, 2004. The anime is based on this manga and was released July 8, 2006.",Comic
The Biomolecule Stretching Database contains information about the mechanostability of proteins based on their resistance to stretching.,Database
"Rie Katayama (片山梨絵 Katayama Rie, born 13 September 1979) is a Japanese cross-country mountain biker. At the 2008 Summer Olympics, she competed in the women's cross-country event, finishing in 20th place. At the 2012 Summer Olympics, she competed in the Women's cross-country at Hadleigh Farm, finishing in 20th place again. In October 2012, she announced she would be retiring as a professional cyclist.",Athlete
"The Swedish Open, also known as the Swedish Open Championships (SOC), is an annual table tennis tournament in Sweden, run by the International Table Tennis Federation (ITTF). It is currently part of the ITTF World Tour.",Tournament
"The 1996 Asian Super Cup was the 2nd Asian Super Cup, a football match played between the winners of the previous season's Asian Club Championship and Asian Cup Winners Cup competitions. The 1996 competition was contested by Cheonan Ilhwa Chunma of South Korea, who won the 1995 Asian Club Championship, and Bellmare Hiratsuka of Japan, the winners of the 1995–96 Asian Cup Winners' Cup.",SportsEvent
